Load ID, Loan Grad, Exception IDs
4050817.44, 8, 1|3
1187378.75, 7, 1|2
7524200.53, 2, 3
4011163.83, 0, 
4657429.27, 0, 
6861325.72, 0, 
1977692.49, 14, 1|3
1985164.02, 10, 1|3
6094417.32, 2, 2
3128155.78, 0, 
6487385.58, 0, 
1262622.59, 4, 3
9962493.73, 0, 
8328481.68, 5, 3|4
3208518.24, 6, 1|2
1690866.35, 4, 1
5149840.58, 0, 
1839168.52, 14, 1|3
6600739.72, 4, 1
944621.5, 4, 1
2464520.9, 0, 3
3436097.37, 5, 1|2
9772486.36, 0, 3
2080340.31, 2, 2
5836429.2, 8, 3
3692911.09, 0, 
1109376.9, 8, 1|3
2212158.44, 3, 2
6364015.25, 0, 
7750961.25, 0, 
2070991.96, 4, 1
9063082.45, 4, 1
9428489.97, 1, 2
289665.09, 6, 3
5524175.34, 2, 2
1804570.31, 4, 3
1758348.66, 4, 1
4676241.61, 4, 1
331045.56, 0, 
9941262.04, 4, 1
1768136.89, 6, 1|3
7926746.75, 10, 1|3
6706719.27, 2, 3
8387264.63, 1, 2
2444175.56, 10, 1|3
7776398.84, 0, 
5185103.43, 10, 3
2453513.98, 4, 1
5500486.66, 8, 1|3
5616593.23, 6, 1|3
999636.81, 9, 1|2|3
8893776.86, 6, 3
26342.51, 18, 1|3|4
4799183.23, 10, 3
2785413.05, 12, 1|4
4846954.06, 0, 
1034629.96, 6, 3
5351906.93, 4, 1
2711756.86, 0, 
2932861.75, 0, 
9103250.06, 15, 1|2|4
2046491.87, 0, 
3929219.4, 5, 1|2|3
7038890.89, 4, 1
6436938.69, 0, 
3711686.37, 48, 1|3|4
285460.59, 0, 
5036311.47, 4, 1
3717217.27, 2, 3
8214223.19, 0, 3
5662352.08, 4, 1
8005070.23, 0, 3
1156930.57, 0, 
6155011.64, 8, 2|3
6621130.15, 12, 1|3
9972461.99, 4, 1
9480950.22, 3, 2|3
743043.29, 14, 1|3
3375375.05, 6, 1|2
7502117.98, 4, 1
9815911.2, 4, 1
7922702.31, 8, 3
7546563.47, 5, 1|2
450650.03, 4, 1
7439667.67, 0, 3
8074074.89, NaN, 3|4
2909872.11, 4, 1
7013920.64, 10, 1|3
2843121.49, 10, 1|3
2603559.08, 8, 1|3
3092594.22, 4, 1
6514538.63, 5, 2|3
9727146.09, 4, 1
2768109.1, 4, 1
3105358.26, 4, 1
1673640.83, 6, 3
4020907.0, 0, 
6940423.5, 4, 1
9900084.73, 4, 1
4919077.02, 0, 
2869168.24, 4, 1
6103497.33, 4, 3
9032124.01, 10, 2|3
3035218.66, 1, 2
7252968.36, 4, 1
1040020.12, 8, 3
7610933.32, 0, 
3018694.42, 8, 1|3
7551242.93, 17, 1|2|3
4098843.71, 4, 1
2816334.29, 4, 1
2759496.51, 8, 1|3
2215372.06, 5, 1|2
3451783.31, 0, 
2875775.09, 2, 3
1632885.55, 10, 1|3
1862320.46, 10, 1|3
7403679.76, 3, 2
6832314.77, 5, 1|2|3
82038.42, 6, 3
3490744.93, 8, 1|3
1652996.07, 10, 1|3
8602197.1, 1, 2
4807953.82, 4, 1
5002688.28, 4, 1
1725312.25, 8, 3
409935.87, 0, 
5594949.0, 6, 1|2
5053446.4, 0, 3
5661629.49, 10, 3
2531344.04, 4, 1
6012881.0, 4, 1
6937388.29, 4, 1
5505594.43, 0, 
4172289.79, 0, 
3756095.39, 8, 3
488964.21, 0, 
8674925.72, 14, 1|3
8056072.92, 1, 2
7760102.86, 10, 1|3
6305482.93, 4, 1
8644324.69, 4, 1|3
6366844.13, 4, 1
1112404.43, 4, 1
6722691.88, 4, 1
2231139.43, 0, 
3116118.34, 0, 
3310546.74, 14, 1|3
9793169.18, 6, 1|3
1030916.93, 0, 3
9062719.44, 0, 3
5243411.76, 6, 3
5332192.76, 0, 
3051982.13, 6, 1|3
968686.62, 6, 1|3
7961466.74, 4, 1
3161002.78, 4, 3
4175916.86, 8, 1|3
7124052.68, 4, 1
2834140.16, 0, 3
571763.6, 6, 3
3047385.95, 20, 4
627161.59, 5, 2|3
5768348.72, 0, 
972294.73, 13, 2|3
3341721.17, 0, 
1566374.7, 4, 1
7838007.52, 2, 2
9228144.53, 0, 
4807364.34, 0, 
3866469.91, 10, 1|3
9233427.66, 10, 3
8186211.53, 8, 1|3
1139933.25, 4, 1
4919539.06, 12, 1|3
7789629.61, 0, 
1901984.44, 7, 1|2
7764087.89, 10, 1|3
5028630.5, 4, 3
9225548.67, 2, 3
2327157.46, 10, 1|3
7819286.53, 10, 3
8998849.67, 1, 2
9084793.65, 0, 
163561.97, 4, 3
617080.37, 4, 1|3
1996274.31, 4, 1
1748855.38, 4, 1|3
9226213.85, 4, 3
9546835.93, 80, 4
8741040.17, 2, 3
782365.94, 3, 2|3
7764639.66, 4, 1
3643613.91, 8, 3
6983018.86, 1, 2|3
3583902.3, 4, 1|4
7444886.15, 14, 1|3
3639449.08, 0, 
961911.46, 10, 3
2812565.73, 0, 
7433810.3, 0, 
8130396.21, 4, 1
760543.51, 14, 1|3
2216593.8, 14, 1|3
2460414.55, 5, 1|2
7868379.96, 8, 1|3
388640.64, 0, 
8881804.4, 72, 1|3|4
6088374.42, 4, 1
2487743.07, 9, 1|4
9716858.33, 4, 1|3
1256618.88, 14, 1|2|3
313687.68, 4, 1|3
6888472.19, 0, 3
798363.68, 4, 1
8619374.26, 0, 
2416533.85, 3, 2|3
6196821.16, 1, 2
1717457.42, 8, 1|3
2654831.55, 4, 3
1441204.38, 4, 1
5562316.15, 6, 1|2
310723.1, 6, 3
8512207.28, 0, 
7796711.85, 48, 3|4
5553538.33, 2, 2
5848899.42, 4, 1
7981623.98, 0, 
3404862.0, 6, 1|2
1806671.43, 4, 1
1863964.07, 0, 
8712682.88, 4, 1
510606.1, 10, 1|3
5444873.85, 1, 2
8370709.15, 14, 2|3|4
5888330.17, 5, 1|2
5396041.45, 4, 1
1784969.26, 8, 1|3
2117118.58, 0, 
3501635.85, 0, 
6499171.61, 4, 3
4965586.23, 12, 1|3
3375239.52, 14, 3|4
9160410.97, 0, 
6429596.46, 4, 1
1483971.98, 12, 1|3
4300908.96, 0, 
4193422.95, 9, 1|3|4
8551729.79, 3, 2|3
8993227.92, 2, 2
2756342.77, 4, 1
6096848.49, 8, 1|3
3314607.32, 2, 3
7091841.25, 5, 1|2|3
1740653.65, 4, 1
9862240.2, 4, 1
3676635.7, 5, 1|2
5756997.16, 2, 2
7354824.38, 4, 1
9748989.19, 4, 3|4
6760278.06, 6, 3
8379435.23, 4, 1
8625073.11, 4, 1
6015811.91, 4, 1|3
3351102.5, 6, 3
201626.47, 1, 2
3510327.21, 10, 1|3
5397908.03, 6, 3
9711634.77, 8, 4
6560797.98, 13, 2|3
7212646.14, 10, 3
8330058.2, 5, 1|2
6252505.31, 14, 1|3
4909067.57, 2, 3
8278599.46, 0, 3
7665966.57, 6, 1|3
8432209.12, 0, 
5780227.74, 0, 
5264853.48, 0, 
4787185.53, 0, 
9334312.59, 14, 1|3|4
5640705.44, 4, 1
388434.75, 6, 1|3
2764983.26, 6, 3
8731534.64, 6, 2|4
1288652.43, 0, 
9606528.06, 0, 
5615102.34, 10, 2|3
4353195.84, 10, 3
4330065.27, 2, 3
3866661.55, 6, 3
1556185.72, 4, 1
2700365.61, 4, 1
6672636.14, 10, 1|3
3450409.24, 4, 1
3761464.22, 12, 1|2|3
1854396.31, 4, 3
6062766.17, 14, 1|2|3
2161006.82, 1, 2
2888923.69, 0, 
2529246.51, 2, 3
8855172.29, 4, 3
3844426.39, 2, 3
2362785.06, 1, 2
958893.71, 4, 1
4336578.55, 4, 1
9727380.18, 0, 
6377561.85, 4, 1
2956563.31, 0, 
6881523.02, 4, 1
4291748.78, 0, 
2440057.55, 12, 1|3
5787261.76, 8, 1|3
8383527.26, 4, 1
2554907.47, 12, 1|3
8991138.84, 4, 1
2268598.22, 8, 3
9810170.7, 4, 1
628787.52, 0, 
8746095.6, 0, 
2930503.12, 8, 1|3
8729245.02, 4, 1
1231065.34, 0, 
6363631.41, 0, 
9621142.44, 10, 3
5911116.71, 36, 3|4
2442019.2, 0, 3
8901603.06, 4, 1
561543.93, 12, 1|3
8451812.2, 12, 1|3
6597911.36, 0, 
8430642.49, 4, 3
4453247.55, 8, 1|3
4854651.34, 6, 1|2
9544577.2, 4, 1
8445011.97, 4, 1
7206954.03, 14, 1|3
861428.37, 12, 1|3
9373610.65, 4, 1
5697318.9, 4, 3
3388210.53, 8, 3
92601.99, 2, 3
5681415.14, 0, 
2144447.4, 9, 4
8616290.25, 6, 1|2
4400130.34, 14, 1|3
2416592.9, 0, 
3569391.05, 2, 3
5840666.13, 4, 1
3736240.38, 4, 1
8361490.22, 12, 1|3
6366283.44, 7, 1|2|3
582572.13, 10, 3
5493993.8, 0, 
5514101.08, 4, 1
4402402.28, 6, 3
2857635.78, 4, 1
8886560.91, 6, 1|3
6662891.26, 6, 1|2
1427938.32, 1, 2|3
4675715.18, 12, 1|3
737310.05, 4, 1
24554.97, 8, 2|3
1339450.38, 25, 1|3|4
1601750.58, 14, 1|3
642069.2, 4, 1
5088085.31, 4, 1|3
1721369.56, 5, 1|2
6017518.54, 4, 1
6594977.0, 13, 2|3
7198757.78, 0, 
7444959.2, 1, 2
7001013.9, 0, 3
2325829.74, 0, 
2526676.92, 6, 3
6173650.45, 8, 3
8011156.4, 1, 2
9377855.37, 4, 1
851669.56, 6, 3
9596949.87, 44, 1|4
2302405.48, 0, 
7440893.66, 1, 2
9824358.34, 0, 
6099550.4, 10, 1|3
5309141.9, 54, 1|4
1518806.13, 10, 3
8050897.47, 6, 1|3
4202159.28, 10, 1|3
3950178.13, 4, 1
7760596.88, 2, 3
7040401.21, 4, 1
7836094.38, 4, 1
794293.67, 0, 
9109137.81, 0, 
1088128.21, 7, 1|2|3
7023953.13, 6, 3
4249505.01, 4, 1
2041033.76, 0, 
948894.22, 4, 1|3
6417623.58, 12, 1|2|3
8145279.62, 0, 
744182.09, 6, 3
2117005.38, 8, 3
3447340.71, 10, 1|3
1169010.98, 4, 3
9852558.37, 1, 2
8745348.06, 4, 1
1537503.18, 0, 
3675813.11, 13, 2|3
3568271.29, 0, 
3712691.08, 0, 
7168304.62, 4, 1
563982.53, 0, 
3755778.3, 0, 
4552658.66, 0, 
8485010.56, 4, 1
326900.34, 4, 1
4634100.43, 0, 
2843231.82, 8, 3
496139.13, 4, 1
1203053.5, 10, 1|3
887516.84, 5, 1|2|3
4477930.83, 2, 2|4
3141812.23, 8, 1|3
3218976.7, 5, 1|2|3
5032084.6, 14, 1|3
2061822.11, 4, 1
2215830.87, 1, 2
2314714.77, 6, 1|2
5540195.37, 4, 1
3248297.11, 6, 1|3
1909835.51, 4, 3
5643369.82, 0, 
4135536.87, 0, 
5054433.33, 90, 3|4
4055068.82, 22, 3|4
1047117.2, 0, 3
1528164.94, 4, 1
2671298.83, 0, 
8841192.96, 0, 
4450936.7, 4, 1
6777725.29, 0, 
4715493.4, 4, 1
4546273.21, 12, 1|3
6788781.59, 2, 3
6432331.57, 72, 1|3|4
988706.85, 10, 3
2546007.38, 6, 3
7848882.1, 66, 1|2|4
371594.57, 2, 2
9520972.92, 6, 1|3
3665761.31, 8, 1|3
1792196.12, 4, 1
4309895.69, 0, 
5251209.65, 14, 1|2|3
649153.59, 1, 2
4575636.23, 8, 3
834528.49, 4, 1
7328976.1, 6, 1|3
2570142.74, 0, 
6223062.23, 0, 
8791761.78, 27, 1|2|3|4
7125900.34, 2, 3
1130949.55, 4, 1
1621999.51, 50, 4
4747759.76, 4, 1
3211578.77, 4, 1
3367008.57, 0, 
185656.67, 0, 
6896293.28, 6, 1|3
9841970.88, 2, 3
4561294.62, 6, 1|3
1346611.4, 8, 1|3
3968249.29, 4, 1
7213554.93, 10, 1|3
7742355.87, 3, 2
7819525.93, 14, 1|3
4093796.85, 4, 1
2007225.83, 0, 
4691284.49, 0, 3
9458046.05, 0, 
4908152.02, 26, 1|3|4
2065945.19, 0, 
1625898.81, 4, 1
7107393.24, 0, 
633574.18, 4, 1
4951220.39, 8, 3
4407495.18, 4, 1
2592747.17, 0, 
8954695.02, 8, 1|3
4797135.05, 10, 1|3
112661.09, 20, 4
7920688.49, 2, 3
9977605.63, 4, 1
4263269.71, 8, 3
3239936.27, 10, 3
9238004.68, 10, 2|3
4717938.0, 9, 1|2|3
5708353.07, 0, 
5738140.42, 10, 3
5216063.97, 12, 1|3
4700848.0, 0, 
5284486.88, 14, 1|3
5843126.94, 2, 2
7350528.8, 0, 
9462725.87, 6, 3
7479235.4, 0, 
6288633.17, 6, 1|2
3369719.13, 0, 
4438422.3, 0, 
5990584.58, 4, 1
7675278.31, 7, 1|2|3
8925739.66, 8, 3
7045596.77, 10, 1|3
6428991.77, 6, 1|2
3688294.73, 5, 2|3
2344348.81, 7, 3|4
3371008.94, 4, 1
7371804.89, 0, 3
3497964.7, 12, 1|3
4579525.11, 0, 
5037846.02, 4, 1
2226143.0, 1, 2
3537597.5, 24, 1|4
6606159.51, 4, 1
5947945.0, 1, 2
8915087.66, 0, 
7614477.24, 0, 
8857112.31, 1, 2|3
7803382.6, 1, 2
2405344.17, 4, 1
2356329.54, 4, 1
3593354.62, 4, 1
4349385.66, 4, 1
8824373.4, 10, 3
7600082.15, 10, 1|3
4327104.97, 0, 
3482160.19, 6, 3
5179844.37, 14, 1|3
5026261.87, 34, 1|3|4
4734945.18, 0, 
615645.48, 56, 3|4
6179732.11, 6, 3
1754768.85, 0, 3
8116075.91, 4, 1
4715409.3, 8, 3
6264739.05, 2, 2
8800636.18, 4, 1
9744200.62, 4, 1
3364782.53, 2, 3
9911619.89, 6, 1|3
8732620.79, 4, 1
1200144.34, 0, 
132499.47, 10, 1|3
3816100.77, 8, 3
3678155.35, 6, 1|2
8546630.53, 0, 
9855366.45, 1, 3|4
2754419.19, 0, 
1061894.07, 0, 
7926684.02, 4, 3
9539471.45, 0, 
4766355.09, 64, 1|3|4
1050737.4, 14, 1|3
4051890.02, 12, 1|4
9408059.82, 0, 
6033815.03, 0, 
2136485.42, 8, 1|3
1060454.05, 0, 3
1275097.38, 6, 1|2
2180690.42, 0, 
5571789.61, 14, 1|3
9305821.79, 0, 
2058425.24, 6, 3
8920594.37, 0, 
453421.2, 8, 1|3
6070475.86, 12, 1|3
5072078.34, 8, 1|3
5024423.01, 4, 1
7954115.33, 4, 1
8839867.25, 6, 3
5335971.94, 0, 3
9679327.62, 13, 2|3
4674159.34, 24, 1|3|4
8684223.28, 0, 
5751076.69, 3, 2|3
9729264.02, 6, 1|2
8685987.77, 12, 1|3
4124763.53, 0, 3
4848347.47, 6, 1|3
1633773.4, 0, 
909831.89, 12, 1|3
7774511.84, 4, 1
1381282.84, 0, 
1681495.46, 4, 1
3355202.09, 7, 1|2|3
3939302.44, 6, 1|3
3479546.43, 0, 
6401216.07, 4, 1
9076613.22, 10, 2|3
9604209.89, 5, 1|2
37830.24, 4, 1
9421042.12, 0, 
6560701.57, 0, 
7772356.46, 0, 
3994805.62, 4, 1
5759283.47, 13, 2|3
6781117.8, 5, 2|3
5271922.26, 3, 2|3
606805.24, 26, 1|3|4
9944420.38, 4, 1
4575566.1, 8, 3
9527797.13, 4, 1
2522280.88, 3, 2
556316.14, 14, 1|3
4832452.64, 1, 2|3
4444729.25, 3, 2|3
5376295.48, 14, 1|2|3
9731611.75, 0, 3
6780226.79, 4, 1
6013308.92, 0, 3
405071.98, 10, 1|3
3272215.47, 14, 1|2|3
9742619.85, 94, 1|3|4
7923538.53, 6, 3
1153199.54, 1, 2
8793088.23, 5, 1|2
6440535.05, 7, 1|2
7128147.55, 8, 1|3
866586.75, 1, 2
7523503.87, 10, 3
3871437.54, 8, 3
3798757.83, 4, 1
1602042.57, 12, 1|3
1064903.83, 4, 1
7308509.88, 5, 2|3
1496655.53, 48, 3|4
6028835.12, 8, 1|3
8089336.96, 57, 1|2|4
2722737.29, 5, 1|2|3
1502335.95, 6, 1|2
6646976.46, 8, 1|3
6258989.59, 0, 
2936115.9, 1, 2
732365.08, 0, 
9183979.32, 0, 
7047568.1, 3, 2
8933930.24, 6, 3
2334341.22, 4, 1|3
1932366.21, 0, 3
4771822.97, 0, 
4400744.64, 2, 3
3278331.79, 17, 1|2|3
6031183.78, 2, 2
6380404.02, 6, 1|3
9382211.98, 4, 1
8463613.64, 10, 3
4131553.59, 6, 3
1693643.7, 4, 1
4684193.75, 4, 1
4351272.01, 2, 2
2918073.36, 10, 1|3
2441233.25, 10, 2|3
1548942.57, 0, 3
5717083.76, 4, 1
9276131.8, 10, 1|3
6463381.07, 7, 1|2|3
7628686.59, 4, 1
1003487.79, 8, 1|3
9205667.62, 2, 3
6593556.84, 4, 1|3
7174768.99, 1, 2
3017693.21, 6, 1|3
14165.96, 8, 3
7680733.52, 0, 
1193842.33, 20, 4
1232542.96, 0, 
7427493.89, 4, 3
6582168.45, 13, 2|3
1604822.44, 0, 
959709.42, 8, 3
8593374.69, 8, 3
9345510.49, 9, 1|2|3
5084481.32, 0, 
2347231.48, 0, 
7119495.21, 0, 
1920007.88, 4, 1
1003525.62, 2, 3
7738845.95, 4, 1
7677271.56, 0, 
6259855.32, 4, 1
6917997.26, 5, 1|2|3
9643436.26, 14, 1|3
7611530.49, 0, 
1590370.39, 0, 
6458009.22, 1, 2
9741023.49, 4, 1
4656776.29, 2, 3
9961713.57, 4, 1
997849.86, 4, 1
1517556.48, 4, 1
2087043.39, 8, 3
3722834.77, 4, 1|3
818711.8, 14, 1|3
9690441.89, 0, 3
4784505.27, 6, 3
2082008.94, 1, 2
7648869.54, 4, 1
6280630.72, 0, 3
2971759.68, 4, 1
7332536.99, 2, 3
4730336.05, 4, 1
1506448.01, 6, 3
3768482.96, 4, 1
5666382.33, 4, 1
6042273.53, 2, 3
1177315.08, 1, 2
614071.93, 6, 1|3
3883634.11, 14, 1|3
7516634.5, 5, 1|2
7047511.55, 4, 1
5175228.02, 0, 
2459478.72, 4, 1
520045.06, 2, 3
9342192.07, 0, 
7702453.88, 8, 3
7081011.21, 1, 2
3386142.88, 6, 1|2
1155309.59, 0, 
1255100.14, 0, 
9723923.26, 4, 1|3
8080203.91, 44, 3|4
9829939.26, 4, 1|3
8726073.61, 50, 4
9618015.05, 0, 
8187887.37, 6, 1|3
4578065.13, 2, 2
2543093.58, 8, 3
946423.72, 4, 1
6875178.23, 0, 
3238088.97, 2, 3
3812092.97, 4, 1
2744355.06, 3, 2
624070.99, 0, 
4212931.57, 10, 3
6484687.96, 8, 3
4182398.74, 4, 1
9821338.28, 4, 1
7326666.72, 4, 1
8281369.75, 8, 3
3443341.16, 4, 1
5223168.24, 26, 1|3|4
9877442.47, 6, 3
7934675.32, 4, 1
9255778.88, 10, 3
1616133.73, 2, 3
3963687.31, 0, 
3842917.02, 8, 1|3
69373.84, 12, 1|3
3086523.75, 6, 3
762296.01, 4, 1|3
1924362.04, 4, 1
1675099.6, 4, 3
4474844.81, 12, 1|3
9621024.59, 3, 2|3
1290516.45, 4, 1
2933111.63, 4, 1
9675483.74, 58, 2|3|4
2015645.41, 3, 2|3
5679200.4, 1, 2
7138754.66, 0, 
1900477.28, 6, 3
9611852.81, 4, 1
475376.35, 1, 2|3
793296.76, 6, 3
2255947.96, 13, 2|3
641920.59, 0, 3
7391718.34, 12, 1|3
9756095.17, 7, 1|2
2402472.63, 0, 
5697460.03, 12, 1|3
452396.15, 4, 1
460875.4, 2, 3
1816716.02, 1, 2|3
5130001.99, 4, 1
7990795.59, 0, 
570976.42, 0, 
5152521.43, 4, 1
8978032.71, 2, 2
1781725.09, 4, 3
8374436.49, 6, 3
4423435.78, 6, 3
6735559.4, 4, 1
6188820.82, 14, 1|3
9993980.7, 6, 1|3
465539.78, 4, 1
1584252.29, 4, 1
2886236.27, 10, 1|3
6049295.33, 25, 1|4
8205459.01, 6, 3
6228525.73, 2, 3
9454707.72, 14, 1|3
1083400.06, 8, 3
9888052.55, 10, 1|3
7639710.25, 0, 
8996210.88, 0, 
1432254.66, 10, 1|3
401634.22, 4, 1
6562133.25, 0, 
589423.13, 2, 3
4458814.08, 0, 3
8969806.56, 12, 1|3
6069455.5, 4, 1
6393015.07, 4, 3
2959235.7, 13, 1|4
1297694.5, 6, 3
4270702.82, 8, 1|3
432905.76, 4, 3
8675943.31, 0, 
1312235.25, 4, 1
5289112.49, 12, 1|3
8986381.4, 44, 3|4
6912417.14, 0, 
8352245.73, 10, 3
5358581.44, 60, 3|4
5705422.32, 10, 1|3
8487110.72, 1, 2
8512245.53, 8, 1|3
9994715.84, 4, 1|3
1524686.35, 8, 3
5031155.1, 17, 1|2|3
594463.6, 14, 1|3
9601963.48, 4, 1
1632565.12, 5, 1|2
1501463.74, 3, 2|3
8152734.35, 6, 3
1094704.2, 12, 1|3
8349698.86, 8, 3
4595939.26, 4, 3
4635054.33, 4, 1
8332350.82, 10, 3
7531027.49, 6, 1|3
1009487.69, 10, 1|3
9736452.47, 4, 1
9054192.31, 4, 1|3
1999483.21, 4, 1
1958401.17, 4, 3
8894794.56, 4, 1
1947705.13, 4, 1
1793679.57, 10, 3
230448.47, 4, 1
2121773.51, 0, 
7844917.28, 14, 1|3
1366282.2, 0, 
7815721.91, 1, 2
543769.56, 4, 1
3716352.36, 4, 1|3
2094378.06, 6, 4
5642277.98, 17, 1|2|3
283447.46, 6, 3
5389078.77, 0, 
2054260.72, 6, 1|2
9765258.85, 0, 
9808369.18, 4, 1
3878902.64, 12, 1|3
1965020.93, 4, 1
4413018.5, 4, 3
1792237.86, 5, 1|2
7053217.87, 10, 3
4257611.87, 4, 1
8619343.57, 0, 
1444428.68, 5, 1|2
3663637.99, 10, 1|3
9317636.91, 4, 1
7845242.52, 25, 1|3|4
4325876.98, 9, 1|2|3
1178306.65, 4, 1
5182193.48, 27, 1|2|4
1711410.4, 4, 1
2736899.67, 0, 
5878895.23, 3, 2|3
8508894.15, 6, 3
5976115.25, 0, 
8975671.47, 4, 1
7261728.79, 12, 1|3
2604596.92, 6, 1|2
3555187.5, 14, 1|3
2492298.52, 0, 
5137989.38, 6, 1|2
3931053.64, 10, 3
8981243.89, 6, 1|3
7276339.1, 14, 1|3
1627523.03, 10, 3
9111020.1, 4, 3
3784522.35, 6, 3
8805750.03, 7, 1|2
4204777.47, 6, 3
3332510.37, 4, 1
6504133.0, 0, 
2799207.17, 4, 1
7875422.3, 14, 1|3
8875549.26, 4, 1
7143439.65, 4, 3
8557047.33, 4, 1
3874557.75, 13, 2|3
1379060.42, 0, 
8251914.15, 0, 3
4932413.36, 0, 
8486731.24, 0, 
4326607.45, 8, 1|3
9002939.74, 4, 3
1561961.74, 0, 
4415849.39, 0, 
2529173.9, 10, 3
9818384.5, 8, 1|3
138758.49, 0, 
9520320.97, 8, 3
8713181.41, 4, 1
987617.16, 5, 1|2
1872857.58, 8, 3
7913236.06, 5, 1|2
4226885.46, 0, 
1431586.42, 4, 1
2356537.23, 4, 1
7262990.56, 4, 1
2386484.68, 0, 
6508714.58, 6, 1|3
8861391.81, 4, 1
6639309.07, 17, 1|2|3
9847084.29, 8, 1|3
5799584.69, 5, 1|2
9130804.99, 7, 1|2|3
1717414.19, 0, 
3006097.49, 10, 3
9431862.84, 10, 1|3
573740.2, 13, 2|3
2592964.15, 10, 1|3
641737.98, 10, 1|3
7478676.67, 14, 1|2|3
687487.65, 10, 1|3
4935568.98, 4, 3
4821435.06, 0, 
8214715.45, 0, 
9337392.44, 0, 
3562023.95, 4, 1
7054793.09, 4, 1
3700672.73, 0, 
7779602.64, 12, 1|2|3
1147306.3, 0, 
4163872.73, 10, 1|3
8992300.41, 3, 2
9835704.84, 14, 1|3
8968422.8, 4, 1|3
7457941.78, 4, 1
4026802.87, 7, 1|2|3
5496035.3, 5, 1|2|3
9897614.52, 10, 1|3
6577340.55, 6, 3
9643014.72, 8, 3
9946532.63, 8, 1|3
2176160.87, 1, 2
2678545.64, 7, 1|2
5305717.43, 10, 1|3
5045478.27, 6, 1|3
2287125.15, 1, 2
1736340.66, 6, 1|3
7118105.2, 8, 1|3
1034472.67, 2, 3
7718749.1, 5, 1|2
9408576.82, 1, 2
7972879.33, 0, 
1930597.83, 4, 1|3
9662621.44, 4, 1
7678633.84, 9, 1|2|3
1416798.08, 10, 3
9113471.43, 4, 1
5861506.28, 4, 1
2631843.88, 12, 1|3
1316717.97, 4, 1
3629225.33, 12, 1|3
4870200.33, 4, 1|3
5883199.18, 4, 1
8789689.59, 4, 1|3
2515314.72, 8, 3
1226213.27, 4, 3
8886954.95, 10, 1|3
511386.22, 4, 3
744285.37, 6, 3
555281.49, 12, 1|2|3
9139734.01, 4, 1|4
6966729.17, 4, 1
2568043.74, 12, 1|3
2646434.72, 4, 1
233919.55, 4, 3
1674988.53, 4, 1
9396674.48, 6, 3
2427527.48, 6, 3
6719456.99, 6, 1|3
3890951.24, 5, 1|2
90863.08, 5, 1|2|3
2834760.12, 6, 1|2
583075.0, 14, 1|3
5132584.55, 2, 3
8268592.73, 4, 3
6678564.73, 4, 1
2611332.69, 0, 
2520554.45, 4, 1|3
6498266.75, 0, 
6170640.56, 0, 3
5572566.0, 12, 1|3
2395262.93, 4, 3
3589190.29, 0, 
7768603.51, 0, 
3012218.85, 4, 1
1078262.8, 6, 1|3
4853614.43, 4, 1
2642994.67, 10, 3
648607.8, 4, 1
793711.52, 4, 1
8779353.27, 4, 1
4404446.1, 2, 3
8644076.95, 6, 1|3
1232316.28, 4, 1
9979521.63, 2, 2
4541018.88, 4, 3
7496906.59, 0, 
2664409.81, 2, 3
1246844.37, 12, 1|3
1777731.7, 17, 1|2|3
1995470.35, 14, 1|3
2920025.62, 8, 3
4906585.07, 6, 3
7774223.61, 0, 3
1863550.42, 8, 1|3
1362274.27, 0, 
6250809.17, 6, 3
5432616.09, 10, 1|3
6884371.94, 6, 1|3
3153539.59, 10, 3
9808829.17, 16, 1|4
6735103.39, 8, 1|3
1135378.87, 8, 1|3
9824948.24, 8, 1|3
2737581.13, 4, 1|3
9829740.9, 10, 1|3
8837331.13, 2, 3
6493839.96, 0, 3
8232136.42, 0, 3
2422926.24, 6, 1|3
2979085.43, 8, 3
3265087.13, 93, 2|3|4
5174417.2, 2, 3
7276669.0, 0, 
6266718.42, 10, 2|3
2983583.18, 4, 1
2563097.78, 0, 
8893896.6, 4, 1
1863066.24, 10, 3
1821209.06, 4, 1
9827503.62, 0, 
1855826.25, 4, 1
1103922.86, 0, 
5050289.69, 3, 2|3
550450.67, 0, 3
9966630.23, 4, 1
3977853.95, 49, 1|2|3|4
3689824.22, 6, 3
8206939.36, 84, 1|4
7229829.08, 8, 1|3
5313109.5, 0, 
4555866.54, 8, 2|3
6800097.03, 8, 3
7452835.32, 0, 
1598548.73, 10, 1|3
9663016.84, 8, 1|3
6781777.24, 0, 
337240.16, 6, 1|3
6220722.4, 4, 3
4575556.66, 0, 3
987871.56, 10, 1|3
7245759.99, 4, 1
1398155.23, 13, 2|3
6053810.17, 8, 1|3
824912.85, 12, 1|3
9547070.97, 4, 1
8639572.07, 12, 1|3
2304933.89, 30, 4
8268645.38, 5, 1|2
1838094.71, 0, 3
619714.83, 3, 3|4
2138874.88, 4, 3
9395016.19, 6, 3
3872758.44, 10, 3
7820702.72, 0, 
8920546.66, 4, 1
1413301.36, 0, 
847867.78, 9, 1|2|3
7070426.41, 6, 3
2549736.98, 1, 2
5632737.59, 7, 1|2
9648944.96, 10, 1|3
1101893.68, 6, 1|2
6459294.66, 10, 1|4
1131755.5, 8, 3
3642746.32, 4, 1
1894102.04, 10, 3
1714743.04, 0, 3
8366066.62, 4, 1
5368242.24, 4, 1
1436715.31, 4, 1
3886768.45, 4, 1
5673799.14, 4, 1
9441113.21, 56, 3|4
